"Soldier_ID","TimeStamp","HeartRate","Latitude","Longitude","Accelerometer_X","Accelerometer_Y","Accelerometer_Z","Gyro_X","Gyro_Y","Gyro_Z","User_Activity"
"0","2023-09-08 16:23:07.200","-10","33.64616","72.99664","-1.01695","2.4","9.21237","0.51646","-0.85545","0.00549",""
"0","2023-09-08 16:23:07.779","-10","33.64617","72.99666","-1.07198","2.73739","8.9683","0.51204","-0.85745","0.00845",""
"0","2023-09-08 16:23:08.823","-10","33.64617","72.99666","-1.2658","2.5005","9.27219","0.50402","-0.86259","0.00269",""
"0","2023-09-08 16:23:09.993","-10","33.64617","72.99666","-0.58863","2.15833","9.46361","0.54005","-0.84119","0.00815",""
"0","2023-09-08 16:23:10.922","-10","33.64616","72.99666","-0.06939","1.24666","9.56411","0.56297","-0.82643","0.00436",""
"0","2023-09-08 16:23:11.801","-10","33.64616","72.99666","0.99302","1.43809","9.35354","-0.6893","-0.72427","-0.00267",""
"0","2023-09-08 16:23:12.832","-10","33.64616","72.99666","-0.47378","1.92383","9.46122","0.58785","-0.80869","0.0081",""
"0","2023-09-08 16:23:13.872","-10","33.64616","72.99666","-0.79442","1.77069","9.47558","0.54972","-0.83508","0.00514",""
"0","2023-09-08 16:23:14.802","-10","33.64616","72.99666","0.02871","1.51944","9.26979","-0.66997","-0.74227","-0.0087",""
"0","2023-09-08 16:23:15.911","-10","33.64616","72.99666","1.02891","1.20838","8.29592","-0.68749","-0.72597","-9.5E-4",""
"0","2023-09-08 16:23:16.897","-10","33.64615","72.99666","-2.98864","0.38285","9.97568","0.44209","-0.89592","-0.03627",""
"0","2023-09-08 16:23:17.872","-10","33.64615","72.99666","0.95474","-0.36849","8.69073","-0.52532","0.85088","-0.00416",""
"0","2023-09-08 16:23:18.828","-10","33.64615","72.99666","-1.58166","-1.00977","9.80818","0.57208","0.82","0.00688",""
"0","2023-09-08 16:23:19.875","-10","33.64615","72.99665","1.78505","-1.78744","11.81815","-0.33094","0.94339","-0.00965",""
"0","2023-09-08 16:23:20.856","-10","33.64615","72.99665","3.69691","-2.74935","8.52084","-0.1836","-0.97495","0.11199",""
"0","2023-09-08 16:23:22.064","-10","33.64615","72.99665","2.40957","-2.49811","9.15972","-0.42685","0.90186","-0.02103",""
"0","2023-09-08 16:23:22.886","-10","33.64615","72.99665","2.77807","-4.9675","9.09512","-0.30106","0.94016","-0.02826",""
"0","2023-09-08 16:23:23.933","-10","33.64615","72.99665","3.01496","-6.26202","7.37468","-0.06547","0.95689","-0.08793",""
"0","2023-09-08 16:23:24.867","-10","33.64615","72.99665","0.65085","-4.85982","8.27438","-0.23601","0.9607","0.01654",""
"0","2023-09-08 16:23:25.952","-10","33.64616","72.99664","3.61316","-8.9348","6.49412","-0.29141","-0.85462","0.23491",""
"0","2023-09-08 16:23:26.878","-10","33.64616","72.99664","2.74935","-3.0676","8.78884","-0.51584","0.85106","-0.01718",""
"0","2023-09-08 16:23:27.944","-10","33.64616","72.99664","3.31406","-1.70608","8.94916","-0.56562","0.82084","-0.03711",""
"0","2023-09-08 16:23:28.936","-10","33.64615","72.99664","3.28056","-1.71805","9.04487","-0.60072","0.7965","-0.03252",""
"0","2023-09-08 16:23:30.034","-10","33.64615","72.99664","3.31406","-4.18265","10.002","-0.793","0.59673","0.03279",""
"0","2023-09-08 16:23:31.014","-10","33.64615","72.99664","5.25464","-0.99541","7.75753","-0.89812","0.39875","-0.03995",""
"0","2023-09-08 16:23:31.989","-10","33.64616","72.99663","3.25663","-2.00279","8.91087","-0.8402","0.53578","-8.4E-4",""
"0","2023-09-08 16:23:33.095","-10","33.64616","72.99663","3.57727","-1.29212","9.63829","-0.90212","0.42545","-0.00651",""
"0","2023-09-08 16:23:33.965","-10","33.64616","72.99663","3.11067","-0.95474","8.98744","-0.85583","0.51362","-0.0146",""
"0","2023-09-08 16:23:35.031","-10","33.64618","72.99662","4.58465","-1.45005","8.73859","-0.71488","0.68719","-0.05617",""
"0","2023-09-08 16:23:36.076","-10","33.64618","72.99662","-0.80638","-4.07258","9.20997","0.65747","0.74791","-0.04614",""
"0","2023-09-08 16:23:37.003","-10","33.64618","72.99662","-4.25922","-6.97268","7.52543","0.54712","0.76899","-0.05693",""
"0","2023-09-08 16:23:38.018","-10","33.64618","72.99664","2.27557","0.34217","8.02074","-0.69077","-0.722","0.02413",""
"0","2023-09-08 16:23:38.969","-10","33.64618","72.99664","3.71366","-1.71565","7.86281","-0.80476","0.58185","-0.02133",""
"0","2023-09-08 16:23:40.108","-10","33.64618","72.99664","4.74736","-2.10808","8.42991","-0.79252","0.58963","-0.03139",""
"0","2023-09-08 16:23:41.027","-10","33.64618","72.99662","4.89093","-2.266","8.28874","-0.80037","0.57504","-0.02804",""
"0","2023-09-08 16:23:41.996","-10","33.64618","72.99662","4.58226","-2.62971","8.21935","-0.79855","0.57845","-0.01346",""
"0","2023-09-08 16:23:43.042","-10","33.64618","72.99662","4.68036","-2.55075","8.26481","-0.79875","0.57792","-0.01717",""
"0","2023-09-08 16:23:44.026","-10","33.64616","72.99664","4.84068","-2.26361","8.14038","-0.78878","0.59011","-0.03097",""
"0","2023-09-08 16:23:45.006","-10","33.64616","72.99664","1.66301","-13.98605","0.88774","-0.04581","0.72761","0.03788",""
"0","2023-09-08 16:23:46.033","-3","33.64616","72.99664","1.61994","-7.44886","5.25464","0.00321","0.90607","-0.05999",""
"0","2023-09-08 16:23:47.074","-10","33.64616","72.99666","2.57946","-10.55235","-0.11007","0.1434","0.68874","-0.14314",""
"0","2023-09-08 16:23:48.031","-10","33.64616","72.99666","0.91645","-5.70449","6.01795","-0.03485","-0.95663","0.04876",""
"0","2023-09-08 16:23:49.021","-10","33.64616","72.99666","-3.35234","0.42592","9.70768","0.08041","-0.99513","-0.05572",""
"0","2023-09-08 16:23:50.077","-10","33.64616","72.99666","-2.80439","0.12203","9.17887","0.08236","-0.99561","-0.04423",""
"0","2023-09-08 16:23:51.101","-10","33.64616","72.99666","-1.24666","0.37807","9.84886","0.08924","-0.99597","-0.00804",""
"0","2023-09-08 16:23:52.103","-10","33.64616","72.99666","-0.55035","0.05503","9.5689","0.09297","-0.99567","-0.00164",""
"0","2023-09-08 16:23:53.098","-10","33.64617","72.99665","-1.17248","-1.22513","9.87518","0.26604","0.96385","0.00689",""
"0","2023-09-08 16:23:54.116","-10","33.64617","72.99665","-1.51705","-0.34696","9.77229","0.28226","0.95926","0.01092",""
"0","2023-09-08 16:23:55.101","-10","33.64617","72.99665","-1.42612","-0.03111","9.71247","0.28593","0.95819","0.01015",""
"0","2023-09-08 16:23:56.124","-10","33.64616","72.99665","-1.4668","-0.15553","9.65504","0.2917","0.95644","0.01062",""
"0","2023-09-08 16:23:57.099","-10","33.64616","72.99665","-1.44048","-0.12921","9.64547","0.29493","0.95545","0.01029",""
"0","2023-09-08 16:23:58.107","-10","33.64616","72.99665","-1.36391","-0.10528","9.71486","0.29818","0.95446","0.00912",""
"0","2023-09-08 16:23:59.125","-10","33.64616","72.99665","-1.48355","0.02393","9.74836","0.0821","-0.99656","-0.01139",""
"0","2023-09-08 16:24:00.126","-10","33.64616","72.99664","-1.39023","-0.16989","9.63829","0.30542","0.95216","0.00949",""
"0","2023-09-08 16:24:01.089","-10","33.64616","72.99664","-1.38544","-0.1986","9.57129","0.30919","0.95094","0.00949",""
"0","2023-09-08 16:24:02.160","-10","33.64616","72.99664","-1.44048","-0.86142","9.51865","0.29257","0.95612","0.01026",""
"0","2023-09-08 16:24:03.144","-10","33.64615","72.99665","0.75613","-1.36152","9.86322","-0.12866","0.99161","-0.00454",""
"0","2023-09-08 16:24:04.185","-10","33.64615","72.99665","0.37807","0.05503","10.09053","-0.25437","-0.96711","6.6E-4",""
"0","2023-09-08 16:24:05.125","-10","33.64615","72.99665","0.42592","-0.24407","9.82493","-0.12137","0.99261","-0.001",""
"0","2023-09-08 16:24:06.203","-10","33.64615","72.99665","0.4331","-0.23689","9.77707","-0.1174","0.99308","-0.00104",""
"0","2023-09-08 16:24:07.286","-10","33.64615","72.99665","0.47617","-0.48574","9.82254","-0.11599","0.99325","-0.00147",""
"0","2023-09-08 16:24:08.168","-10","33.64615","72.99665","0.3661","-0.54317","9.75075","-0.11529","0.99333","-0.00103",""
"0","2023-09-08 16:24:09.194","-10","33.64615","72.99665","0.31346","-0.25125","9.69333","-0.11332","0.99356","-6.0E-4",""
"0","2023-09-08 16:24:10.306","-10","33.64615","72.99665","0.268","-0.27039","9.80579","-0.11137","0.99378","-4.7E-4",""
"0","2023-09-08 16:24:11.223","-10","33.64615","72.99665","0.26321","-0.45703","9.7675","-0.11347","0.99354","-5.8E-4",""
"0","2023-09-08 16:24:12.248","-10","33.64615","72.99665","0.39242","-0.41874","9.81775","-0.11717","0.99311","-0.00101",""
"0","2023-09-08 16:24:13.216","-10","33.64615","72.99665","0.44267","-0.28953","9.69572","-0.1171","0.99312","-0.00114",""
"0","2023-09-08 16:24:14.219","-10","33.64615","72.99665","2.40957","1.11506","9.47318","-0.32572","-0.94471","0.02718",""
"0","2023-09-08 16:24:15.201","-3","33.64615","72.99665","0.26082","-7.267","-0.70349","-0.2431","0.62652","0.27027",""
"0","2023-09-08 16:24:16.255","-10","33.64615","72.99665","4.12523","-8.42274","1.6654","-0.17081","0.74804","0.08808",""
"0","2023-09-08 16:24:17.259","-10","33.64615","72.99665","1.48594","-6.39123","7.93699","-0.09478","0.96612","-0.02518",""
"0","2023-09-08 16:24:18.279","-10","33.64616","72.99664","2.57228","-3.63709","8.56391","-0.1365","0.98364","-0.05265",""
"0","2023-09-08 16:24:19.240","0","33.64616","72.99664","0.50967","-2.65125","9.27458","-0.10045","0.99411","-0.00359",""
"0","2023-09-08 16:24:20.263","-10","33.64616","72.99664","0.87099","-4.08216","9.11905","-0.09112","0.9914","-0.01078",""
"0","2023-09-08 16:24:21.245","-10","33.64616","72.99664","-1.19402","-6.47259","7.01097","0.2712","0.92038","-0.03724",""
"0","2023-09-08 16:24:22.313","-3","33.64616","72.99664","2.51725","-1.52423","9.62633","-0.10852","0.9931","-0.03533",""
"0","2023-09-08 16:24:23.274","-10","33.64616","72.99664","-1.27537","-5.56092","7.30768","0.36786","0.90298","-0.04041",""
"0","2023-09-08 16:24:24.433","-10","33.64616","72.99664","-1.52662","-5.44128","7.52303","0.26103","0.94214","-0.00419",""
"0","2023-09-08 16:24:25.294","-10","33.64616","72.99664","-0.11964","-1.84487","9.25544","0.30145","0.95328","-0.00468",""
"0","2023-09-08 16:24:26.377","-10","33.64616","72.99664","0.39003","-1.02413","9.87757","-0.09324","0.99562","-0.00163",""
"0","2023-09-08 16:24:27.268","-10","33.64616","72.99666","0.201","-1.29452","9.71486","-0.07486","0.99715","-7.1E-4",""
"0","2023-09-08 16:24:28.317","-10","33.64616","72.99666","-0.72263","1.42373","8.7673","0.04198","-0.99899","-0.00676",""
"0","2023-09-08 16:24:29.300","-10","33.64616","72.99666","1.17966","0.82552","9.73639","-0.37971","-0.92504","0.00584",""
"0","2023-09-08 16:24:30.378","-10","33.64617","72.99664","0.63649","1.95494","9.57368","-0.32779","-0.94448","-4.4E-4",""
"0","2023-09-08 16:24:31.381","-10","33.64617","72.99664","1.04806","1.3352","9.53061","-0.3338","-0.94251","0.00498",""
"0","2023-09-08 16:24:32.370","-10","33.64617","72.99664","0.77527","1.36391","9.52343","-0.3727","-0.92785","0.0018",""
"0","2023-09-08 16:24:33.389","-10","33.64617","72.99665","0.8016","1.56251","9.61915","-0.38796","-0.92153","0.00123",""
"0","2023-09-08 16:24:34.338","-10","33.64617","72.99665","0.50489","1.56251","9.60958","-0.38264","-0.92379","-0.00115",""
"0","2023-09-08 16:24:35.339","127","33.64617","72.99665","0.65803","1.14377","9.57847","-0.35343","-0.93541","0.0015",""
"0","2023-09-08 16:24:36.448","-10","33.64616","72.99665","0.88774","0.99781","9.65025","-0.3462","-0.93811","0.00346",""
"0","2023-09-08 16:24:37.414","-10","33.64616","72.99665","0.95952","1.15813","9.62393","-0.37511","-0.9269","0.00365",""
"0","2023-09-08 16:24:38.358","-10","33.64616","72.99665","0.92124","1.21077","9.61915","-0.38928","-0.92104","0.00306",""
"0","2023-09-08 16:24:39.368","-10","33.64615","72.99665","1.08873","1.21077","9.72682","-0.40373","-0.91478","0.0043",""
"0","2023-09-08 16:24:40.472","-10","33.64615","72.99665","1.12941","1.15813","9.69811","-0.40638","-0.9136","0.00476",""
"0","2023-09-08 16:24:41.410","-10","33.64615","72.99665","0.37328","1.85922","9.37029","-0.40676","-0.91331","-0.0044",""
"0","2023-09-08 16:24:42.426","-10","33.64615","72.99665","0.268","0.11007","9.74836","-0.38453","-0.92311","3.1E-4",""
"0","2023-09-08 16:24:43.374","124","33.64615","72.99665","-0.09093","0.55274","9.72922","0.05126","-0.99868","-1.8E-4",""
"0","2023-09-08 16:24:44.449","123","33.64615","72.99665","-0.05264","0.80638","9.72922","0.05188","-0.99865","-5.0E-5",""
"0","2023-09-08 16:24:45.438","123","33.64615","72.99665","-0.08614","0.85184","9.74118","0.0487","-0.99881","-2.0E-4",""
"0","2023-09-08 16:24:46.428","122","33.64615","72.99665","-0.08136","0.88534","9.75793","0.04812","-0.99883","-1.8E-4",""
"0","2023-09-08 16:24:47.487","120","33.64615","72.99665","0.77767","1.05284","9.64068","-0.38196","-0.92413","0.00221",""
"0","2023-09-08 16:24:48.481","117","33.64615","72.99665","0.48814","1.60319","9.66461","-0.40718","-0.91323","-0.00183",""
"0","2023-09-08 16:24:49.454","113","33.64615","72.99665","1.14855","1.15334","9.87279","-0.40486","-0.91428","0.0048",""
"0","2023-09-08 16:24:50.453","108","33.64615","72.99664","0.60778","1.40219","9.58565","-0.39981","-0.91651","-3.0E-5",""
"0","2023-09-08 16:24:51.463","105","33.64615","72.99664","0.60778","1.49312","9.69333","-0.40233","-0.91539","-3.8E-4",""
"0","2023-09-08 16:24:52.468","104","33.64615","72.99664","0.70828","1.40698","9.61915","-0.40451","-0.91444","6.6E-4",""
"0","2023-09-08 16:24:53.463","104","33.64615","72.99664","0.53599","1.57687","9.59761","-0.41047","-0.91175","-0.00141",""
"0","2023-09-08 16:24:54.583","105","33.64615","72.99664","0.57667","1.49073","9.64068","-0.41485","-0.90979","-8.0E-4",""
"0","2023-09-08 16:24:55.472","106","33.64615","72.99664","0.65803","1.38544","9.66461","-0.42162","-0.90669","1.0E-4",""
"0","2023-09-08 16:24:56.542","106","33.64616","72.99664","0.54796","1.29452","9.61436","-0.43829","-0.89877","-5.6E-4",""
"0","2023-09-08 16:24:57.549","105","33.64616","72.99664","0.61017","1.18684","9.65743","-0.44317","-0.89639","1.5E-4",""
"0","2023-09-08 16:24:58.525","104","33.64616","72.99664","0.6676","1.09352","9.69333","-0.44614","-0.89492","7.4E-4",""
"0","2023-09-08 16:24:59.493","103","33.64616","72.99664","0.7011","1.09591","9.66222","-0.4476","-0.89419","9.4E-4",""
"0","2023-09-08 16:25:00.513","101","33.64616","72.99664","0.70588","1.02891","9.72922","-0.45061","-0.89269","0.00109",""
"0","2023-09-08 16:25:01.588","100","33.64616","72.99664","0.47139","1.26341","9.57608","-0.43842","-0.89871","-9.5E-4",""
"0","2023-09-08 16:25:02.730","98","33.64616","72.99664","1.11266","0.44746","9.65265","-0.40967","-0.9122","0.00531",""
"0","2023-09-08 16:25:03.548","98","33.64616","72.99664","1.06481","0.68435","9.68375","-0.42825","-0.90362","0.00448",""
"0","2023-09-08 16:25:04.556","97","33.64617","72.99664","0.93081","0.94756","9.65504","-0.45661","-0.88962","0.00279",""
"0","2023-09-08 16:25:05.525","97","33.64617","72.99664","0.90688","1.04806","9.69333","-0.46032","-0.8877","0.00235",""
"0","2023-09-08 16:25:06.563","97","33.64617","72.99664","0.81595","1.11745","9.7005","-0.45711","-0.88935","0.00156",""
"0","2023-09-08 16:25:07.610","98","33.64617","72.99668","0.8662","0.98584","9.63111","-0.44656","-0.8947","0.00235",""
"0","2023-09-08 16:25:08.638","99","33.64617","72.99668","1.02891","0.88534","9.62872","-0.4292","-0.90316","0.00398",""
"0","2023-09-08 16:25:09.597","101","33.64617","72.99668","1.1007","1.07198","9.60958","-0.43499","-0.90035","0.00431",""
"0","2023-09-08 16:25:10.741","102","33.64616","72.99665","1.11506","0.89252","9.68375","-0.44765","-0.89415","0.0045",""
"0","2023-09-08 16:25:11.639","103","33.64616","72.99665","1.09831","0.79202","9.62633","-0.46429","-0.88563","0.00438",""
"0","2023-09-08 16:25:12.591","103","33.64616","72.99665","0.95234","0.94038","9.65983","-0.48306","-0.87553","0.0027",""
"0","2023-09-08 16:25:13.635","104","33.64616","72.99666","1.03609","0.85902","9.64307","-0.48309","-0.87552","0.00353",""
"0","2023-09-08 16:25:14.610","103","33.64616","72.99666","0.8016","1.08873","9.72443","-0.46792","-0.88372","0.00141",""
"0","2023-09-08 16:25:15.754","-10","33.64616","72.99666","1.2012","0.94516","9.78186","-0.44616","-0.89487","0.00515",""
"0","2023-09-08 16:25:16.656","-10","33.64616","72.99666","0.98824","0.8662","9.734","-0.49091","-0.87116","0.00299",""
"0","2023-09-08 16:25:17.647","0","33.64616","72.99666","1.15573","1.17248","9.6","-0.51092","-0.85951","0.00347",""
"0","2023-09-08 16:25:18.661","-10","33.64616","72.99666","1.12702","0.8327","9.7029","-0.48275","-0.8757","0.00431",""
"0","2023-09-08 16:25:19.771","-10","33.64616","72.99666","1.84008","0.69392","10.60021","-0.44418","-0.89578","0.01152",""
"0","2023-09-08 16:25:20.761","-3","33.64616","72.99665","0.15553","5.7691","4.99621","-0.41864","-0.83746","-0.15066",""
"0","2023-09-08 16:25:21.772","-10","33.64616","72.99665","-2.08415","-3.25424","8.62852","0.45932","0.88366","0.00748",""
"0","2023-09-08 16:25:22.697","-3","33.64616","72.99665","-0.15314","-10.71745","1.21316","0.43504","0.60608","-0.38742",""
"0","2023-09-08 16:25:23.677","-3","33.64616","72.99665","1.86879","-7.98485","0.37567","-0.61249","0.3844","0.58108",""
"0","2023-09-08 16:25:24.798","-3","33.64616","72.99665","-2.19422","-9.19083","-0.77527","0.54299","0.40514","-0.59803",""
"0","2023-09-08 16:25:25.724","-3","33.64616","72.99665","3.7017","4.71386","7.97289","-0.77321","-0.59817","-0.06045",""
"0","2023-09-08 16:25:26.726","-10","33.64616","72.99665","-6.63051","-1.3328","-1.25145","-0.29138","0.56801","-0.20515",""
"0","2023-09-08 16:25:27.905","-10","33.64616","72.99665","1.66062","0.61017","-11.96172","-1.3E-4","0.00751","0.28429",""
"0","2023-09-08 16:25:28.951","-10","33.64616","72.99665","1.66062","0.61017","-11.96172","0.00714","0.06304","0.32986",""
"0","2023-09-08 16:25:29.920","-10","33.64616","72.99665","1.66062","0.61017","-11.96172","0.0051","0.02745","0.3059",""
"0","2023-09-08 16:25:30.915","-10","33.64616","72.99665","1.66062","0.61017","-11.96172","0.00668","0.01723","0.28299",""
"0","2023-09-08 16:25:31.915","-10","33.64616","72.99665","1.66062","0.61017","-11.96172","0.00917","0.04175","0.30478",""
"0","2023-09-08 16:25:32.913","-10","33.64616","72.99665","1.66062","0.61017","-11.96172","0.01632","0.02755","0.34084",""
"0","2023-09-08 16:25:33.915","-10","33.64616","72.99665","1.66062","0.61017","-11.96172","0.00979","0.01462","0.31969",""
"0","2023-09-08 16:25:34.915","-10","33.64616","72.99665","1.66062","0.61017","-11.96172","-0.01383","0.18294","0.33699",""
"0","2023-09-08 16:25:35.912","-10","33.64616","72.99665","1.66062","0.61017","-11.96172","-0.05199","0.27396","0.34022",""
"0","2023-09-08 16:25:36.911","-10","33.64616","72.99665","1.66062","0.61017","-11.96172","-0.02492","0.25264","0.32762",""
"0","2023-09-08 16:25:37.911","100","33.64616","72.99665","1.66062","0.61017","-11.96172","-0.06572","0.32637","0.32867",""
"0","2023-09-08 16:25:38.917","101","33.64616","72.99665","1.66062","0.61017","-11.96172","-0.0227","0.18949","0.32914",""
"0","2023-09-08 16:25:39.916","101","33.64616","72.99665","1.66062","0.61017","-11.96172","-0.01986","0.20204","0.32473",""
"0","2023-09-08 16:25:40.914","102","33.64616","72.99665","1.66062","0.61017","-11.96172","-0.26089","0.6943","0.22807",""
"0","2023-09-08 16:25:41.916","103","33.64616","72.99665","1.66062","0.61017","-11.96172","0.41407","0.84576","-0.11155",""
"0","2023-09-08 16:25:42.913","102","33.64616","72.99665","1.66062","0.61017","-11.96172","0.38294","0.78658","-0.18846",""
"0","2023-09-08 16:25:43.914","101","33.64616","72.99665","1.66062","0.61017","-11.96172","0.27213","0.69845","-0.21162",""
"0","2023-09-08 16:25:44.915","100","33.64616","72.99665","1.66062","0.61017","-11.96172","0.33461","0.79086","0.02541",""
"0","2023-09-08 16:25:45.912","100","33.64616","72.99665","1.66062","0.61017","-11.96172","-0.55397","-0.83213","-0.00797",""
"0","2023-09-08 16:25:46.935","102","33.64616","72.99665","1.66062","0.61017","-11.96172","-0.55136","-0.83426","-0.00209",""
"0","2023-09-08 16:25:47.915","102","33.64616","72.99665","1.66062","0.61017","-11.96172","-0.55223","-0.83351","-0.00379",""
"0","2023-09-08 16:25:48.859","101","33.64616","72.99665","-0.06221","0.13878","9.88714","0.54895","-0.83586","2.0E-5",""
"0","2023-09-08 16:25:49.903","103","33.64616","72.99665","-0.47617","0.94995","9.7005","0.53088","-0.84743","5.7E-4",""
"0","2023-09-08 16:25:51.004","104","33.64617","72.99664","-1.48834","-4.85982","9.19083","0.55577","0.82105","-0.03945",""
"0","2023-09-08 16:25:51.875","104","33.64617","72.99664","-1.67258","-5.13739","7.77907","0.5381","0.82176","-0.05287",""
"0","2023-09-08 16:25:52.853","102","33.64617","72.99664","-0.44028","-7.47039","7.48953","0.50359","0.8092","-0.14736",""
"0","2023-09-08 16:25:53.881","101","33.64617","72.99664","0.11007","-7.09711","7.42254","-0.50087","0.81625","0.14737",""
"0","2023-09-08 16:25:54.904","102","33.64617","72.99664","-0.15793","-7.267","6.33859","0.49667","0.79474","-0.18",""
"0","2023-09-08 16:25:55.928","101","33.64617","72.99664","3.98166","-1.62951","10.5021","-0.48548","0.87085","-0.04776",""
"0","2023-09-08 16:25:56.895","100","33.64617","72.99664","3.25902","0.16989","9.14298","-0.49415","-0.86732","0.05023",""
"0","2023-09-08 16:25:57.894","99","33.64617","72.99664","3.27577","0.11246","9.1669","-0.49657","-0.86593","0.05087",""
"0","2023-09-08 16:25:58.982","97","33.64616","72.99664","3.34756","0.05982","9.16451","-0.49995","-0.86381","0.05336",""
"0","2023-09-08 16:25:59.988","97","33.64616","72.99664","3.25424","0.10528","9.23869","-0.50306","-0.86228","0.04935",""
"0","2023-09-08 16:26:00.926","96","33.64616","72.99664","3.33559","0.05982","9.2004","-0.50586","-0.86042","0.0524",""
"0","2023-09-08 16:26:01.919","95","33.64618","72.99663","3.25663","0.05982","9.20997","-0.50925","-0.85862","0.04989",""
"0","2023-09-08 16:26:03.270","92","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.50241","0.86255","-0.05101",""
"0","2023-09-08 16:26:04.915","89","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.51906","0.85286","-0.047",""
"0","2023-09-08 16:26:05.908","86","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.53099","0.84588","-0.04175",""
"0","2023-09-08 16:26:06.906","86","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.54317","0.83708","-0.05365",""
"0","2023-09-08 16:26:07.907","81","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.53698","0.84212","-0.03809",""
"0","2023-09-08 16:26:08.906","79","33.64618","72.99663","3.27817","-0.08136","9.23151","0.6005","0.79916","-1.7E-4",""
"0","2023-09-08 16:26:09.907","78","33.64618","72.99663","3.27817","-0.08136","9.23151","0.5832","0.81066","0.00947",""
"0","2023-09-08 16:26:10.906","78","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.54319","0.83817","-0.03576",""
"0","2023-09-08 16:26:11.907","78","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.54613","0.83621","-0.03407",""
"0","2023-09-08 16:26:12.907","77","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.54775","0.83496","-0.04233",""
"0","2023-09-08 16:26:13.907","74","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.54783","0.8351","-0.03128",""
"0","2023-09-08 16:26:14.906","74","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.55011","0.83364","-0.02964",""
"0","2023-09-08 16:26:15.907","73","33.64618","72.99663","3.27817","-0.08136","9.23151","-0.55264","0.83184","-0.03049",""
"0","2023-09-08 16:26:17.913","72","33.64618","72.99663","3.27817","-0.08136","9.23151","0.6051","0.78345","-0.07789",""
"0","2023-09-08 16:26:21.249","72","33.64618","72.99663","3.27817","-0.08136","9.23151","0.6043","0.77332","-0.10188",""
"0","2023-09-08 16:26:27.066","0","0.0","0.0","-0.16032","-3.34277","9.03291","0.75316","0.65472","-0.04622",""
"0","2023-09-08 16:26:28.089","0","33.64616","72.99663","-0.77049","-3.01735","9.11905","0.77175","0.63355","-0.03258",""
"0","2023-09-08 16:26:29.082","0","33.64616","72.99663","-0.74417","-0.99063","9.74118","0.77728","0.6291","-0.00196",""
"0","2023-09-08 16:26:30.122","0","33.64616","72.99663","-0.64845","-1.49312","9.75554","0.77896","0.62692","-0.00638",""
"0","2023-09-08 16:26:31.091","0","33.64616","72.99663","-0.34457","-2.49571","9.47079","0.77561","0.63028","-0.0233",""
"0","2023-09-08 16:26:32.086","0","33.64616","72.99663","-0.47378","-2.6656","9.39422","0.77604","0.62943","-0.02607",""
"0","2023-09-08 16:26:33.104","0","33.64616","72.99663","-0.50249","-3.89312","9.00419","0.77472","0.62641","-0.05961",""
"0","2023-09-08 16:26:34.145","0","33.64616","72.99663","-0.84945","-1.76351","8.80559","0.74831","0.66291","-0.00933",""
"0","2023-09-08 16:26:35.190","0","33.64616","72.99663","-0.24407","-0.66999","9.47797","0.75808","0.65216","-0.00138",""
"0","2023-09-08 16:26:36.149","0","33.64616","72.99663","1.40459","0.96909","9.26022","-0.73883","-0.67368","0.00225",""
"0","2023-09-08 16:26:37.163","0","33.64618","72.99663","1.52901","-0.54556","9.734","-0.7461","0.66569","-0.00516",""
"0","2023-09-08 16:26:38.175","0","33.64618","72.99663","1.38066","-0.77049","9.72682","-0.74881","0.66266","-0.00278",""
"0","2023-09-08 16:26:39.164","0","33.64618","72.99663","1.55533","-0.83031","9.68854","-0.75025","0.66096","-0.00374",""
"0","2023-09-08 16:26:40.199","0","33.64617","72.99664","1.52184","-0.8997","9.60479","-0.75342","0.65733","-0.00303",""
"0","2023-09-08 16:26:41.207","0","33.64617","72.99664","1.56491","-0.93081","9.74118","-0.75704","0.65314","-0.00299",""
"0","2023-09-08 16:26:42.204","0","33.64617","72.99664","1.28973","-0.12921","9.69333","-0.76658","0.64209","-0.00498",""
"0","2023-09-08 16:26:43.200","0","33.64617","72.99663","0.40678","0.82792","9.55454","-0.77122","-0.63655","-0.00191",""
"0","2023-09-08 16:26:44.187","70","33.64617","72.99663","-0.17228","0.75852","9.95175","0.78355","-0.62132","0.00191",""
"0","2023-09-08 16:26:45.181","69","33.64617","72.99663","-0.57906","-0.41157","9.53779","0.76486","0.64419","2.3E-4",""
"0","2023-09-08 16:26:46.213","68","33.64616","72.99664","-0.64606","-1.54337","9.62633","0.76961","0.63834","-0.0069",""
"0","2023-09-08 16:26:47.221","67","33.64616","72.99664","-3.32842","-4.09412","7.81974","0.7794","0.60028","-0.04687",""
"0","2023-09-08 16:26:48.240","66","33.64616","72.99664","-1.51944","-3.24706","8.85823","0.81863","0.56937","-0.03803",""
"0","2023-09-08 16:26:49.234","66","33.64616","72.99664","-0.46181","-5.00339","8.0686","0.80635","0.56985","-0.12083",""
